Date,Asset_1,Asset_2,Asset_3,Asset_4,Asset_5,Asset_6,Asset_7,Asset_8,Asset_9,Asset_10,Asset_11,Asset_12,Asset_13,Asset_14,Asset_15,Asset_16,Asset_17,Asset_18,Asset_19,Asset_20,Asset_21,Asset_22,Asset_23,Asset_24,Asset_25,Asset_26,Asset_27,Asset_28,Asset_29,Asset_30,Asset_31,Asset_32,Asset_33
2005-06-30,21.48632359,17.0008807,24.76776856,19.05832939,7.640201839,11.47902301,36.49729775,14.52400281,7.965847103,41.52149261,20.44816559,26.84916584,381.8715186,25.6286474,35.29050353,15.44716055,16.51451837,45.06097519,48.83632642,34.05087278,22.57197605,4.730598045,8.60235808,56.49259887,12.99077073,33.4463442,19.96834718,34.66699832,13.39243227,13.15736164,7.579163948,27.46569303,28.80592419
2005-07-31,21.87884578,17.04160624,26.55452269,21.40713971,8.087869915,11.67678395,37.3680839,15.22324222,8.309094325,42.44627964,23.967371,28.71635727,362.9257063,25.7453084,33.73527634,15.44716055,15.86782947,44.33999958,48.84372586,38.70126701,22.47426186,5.481119441,9.008509397,63.54275339,14.52695442,32.17807391,20.88711648,37.39429714,13.79856372,14.09376787,7.883248497,27.60076058,28.62182982
2005-08-31,21.49485668,16.28486532,25.59698042,22.28622662,7.50801332,10.8946283,34.15234964,15.3067335,8.263048966,43.48666505,26.56508338,28.97811308,365.1783486,24.82949635,33.6811142,15.13178617,15.366914,44.17297283,49.77902852,39.83552785,21.89449105,6.026018536,10.15744195,61.52776906,13.48335137,33.91766086,20.55331451,35.69344716,13.66048973,13.11357262,8.152908381,26.8784428,28.39770403
2005-09-30,20.59034901,16.2749082,23.49287532,23.00048473,7.425176663,11.13238584,33.28638704,15.12130835,8.618854012,46.12926039,29.35870183,29.92589707,379.7788081,24.85880233,32.95317006,14.87824991,15.05933448,44.09631993,50.46978496,42.17583819,22.07848324,6.889632197,10.71515377,61.22249608,13.37481666,40.52112293,19.85377027,35.15495525,13.56998962,13.12464827,8.572512576,27.23228528,28.57402644
2005-10-31,20.7951432,15.88971184,23.02855019,21.70245797,6.343586458,12.56781923,35.93744799,14.97776271,8.330024033,40.75695118,25.32252303,27.63144985,381.9480192,27.10112017,34.23685649,13.2493294,13.11133086,43.63640256,48.01128624,37.92834509,22.23585882,7.401117669,10.28948327,62.48937894,11.02044818,36.59529016,19.44070593,34.06573296,12.79571085,12.42945423,7.632822227,25.65274147,25.93898595
2005-11-30,21.27299631,16.12672119,24.73766181,23.71646032,6.198720902,13.53218159,36.88696839,15.04346409,8.145842597,42.3420265,27.32668015,27.77857471,408.9798188,28.30742344,36.31110592,13.51218809,12.8965336,43.25716541,50.84281489,41.67141622,23.42273303,8.715815251,10.88762371,68.01011136,11.30430821,39.70285231,21.17842997,35.87337024,13.42803499,12.57548488,7.656795198,25.91401939,26.62230068
2005-12-31,20.67427988,15.1887693,23.09670142,23.6253779,5.886116281,13.33664268,35.65774932,14.20477951,7.903057977,40.9848635,26.60111708,28.10370148,408.811341,29.37311468,36.51683456,14.38212516,14.18618696,42.10130593,52.37130544,41.66420414,23.1456133,9.238866978,10.53403211,62.88448992,12.21433007,45.96991139,22.57554707,36.42954652,13.06511512,13.16522401,7.442497602,25.94664678,27.20707943
2006-01-31,21.83003854,16.1716041,22.63199895,24.52919574,6.617277094,14.08768987,35.13202609,14.58183518,7.702132774,45.78601005,34.1830365,34.37672348,392.3847571,29.66996564,34.99760764,14.43969101,15.62183882,40.30797244,50.93228751,49.16645875,21.62678561,9.704087432,11.47227108,62.19597361,12.90728249,53.20113341,21.91728764,39.82840158,14.184544,14.44391165,7.401954813,25.35189845,28.09911483
2006-02-28,24.14155586,17.21361523,23.75914962,24.45913234,6.146818,16.14084846,34.5605878,14.78974439,8.388627217,43.5493143,29.25865282,32.20596938,394.8521661,30.70748142,36.27945536,14.63610629,16.07708753,40.61576138,54.42461847,52.917302,21.86918295,8.80191959,12.07200815,61.5369976,13.27463076,45.5566987,22.1748517,40.2428727,14.26534577,15.2056134,7.601004259,26.01272993,28.46143537
2006-03-31,24.05530521,17.39749955,25.56913855,24.07378365,6.139105556,16.72302113,36.12602106,14.86215197,8.522577353,44.64226492,31.41862984,32.72661975,402.1752815,31.08068853,36.42927495,15.59283878,15.29748077,41.72186277,58.34792293,51.99769371,23.13995081,8.060394169,12.13427388,63.24721077,11.98056298,44.75789435,23.39288045,41.92121886,14.74830069,16.22311052,6.99151741,24.37464567,29.21305779
2006-04-30,24.11568067,17.0742635,24.54004009,24.22091679,5.437273136,16.56303475,34.43595953,14.89409832,8.480717935,46.27068799,33.62593703,36.29069523,429.6652159,34.14473042,39.93301286,16.26418896,15.54916484,41.29210363,62.48086961,55.01925849,23.01353934,9.046096071,11.97568002,63.14751224,12.52323657,50.33861465,24.59737083,39.36314479,14.23938045,15.63110051,7.044261464,24.79416439,29.18299289
2006-05-31,26.30644708,16.13344728,21.00467922,23.24002921,5.601564843,15.84309602,37.18384461,15.62886437,8.445535539,44.90275548,32.16109771,35.00141123,424.0739769,32.08310501,39.11707389,15.73230256,14.66322043,42.68957693,62.54137182,52.99253904,22.79398259,7.681278053,11.94248596,61.49802194,12.99077073,44.98215822,23.16621279,38.80545473,13.8013288,15.52762136,7.114367468,24.57528506,28.58673373
2006-06-30,25.87519385,17.31205221,19.79648928,23.54130182,5.421626307,16.78079399,36.96895345,15.38067484,9.180477716,45.22712278,31.99725246,36.3612559,415.0419754,31.60155746,38.87461269,16.57178591,14.54546845,42.47690883,61.53469989,54.10396583,22.09399183,7.359993209,11.71560369,59.1273848,13.06591015,45.74380728,22.02085297,39.1455772,14.11271633,16.10250553,7.416980263,25.08342534,29.75167858
2006-07-31,25.60781684,17.69706948,19.60832855,24.79543665,5.257334601,15.21203862,34.15234438,15.90981009,9.629842362,49.93782065,28.76777637,38.20502509,415.5580897,34.59754321,41.64675243,15.53116114,16.10723157,44.34129919,58.16159767,51.70389835,21.91300343,8.733807203,11.80066015,59.58150036,13.09930545,44.27461264,23.40483226,40.38639437,14.47160365,16.18778343,8.152744705,26.05622387,30.71402433
2006-08-31,25.57331659,18.40871982,16.75620804,25.15275999,6.597284949,13.7810493,34.45057746,16.02064248,10.02807122,50.1164387,28.19359262,36.15915043,428.7955307,34.62787863,42.04884096,14.0927307,17.23699411,46.10285886,56.48722659,48.40628835,22.831352,8.71967067,13.52028001,62.56978174,13.55849079,44.29189729,23.87412195,42.77029008,16.13194858,17.73390566,8.666091058,25.69912061,30.71729866
2006-09-30,26.66007473,19.42910082,17.01460171,27.40880141,6.376587245,15.13204543,37.99424151,16.08517068,9.745886936,49.69429639,24.58944544,34.27391023,431.5759678,35.61377969,43.76445328,16.1467057,17.73734227,46.30250007,59.46619248,48.00503049,23.83432454,9.89300292,13.59820877,63.3193518,14.1095132,37.01705601,23.77799239,43.71763261,16.6466269,17.55371848,8.588126225,25.87916559,30.92208065
2006-10-31,27.13445328,19.57351746,18.5424435,29.37057656,6.526346401,16.77634992,37.96342704,16.8195876,9.472126067,52.89369074,27.96023057,33.44039381,435.8335121,36.23538426,44.00954075,16.21893725,16.66784808,48.05649068,60.22790274,44.4840877,23.7060378,10.41991006,14.35798877,71.34825179,15.62899924,39.19911404,22.89910476,45.87935383,16.83427004,19.00293654,9.283812427,28.32306655,32.39651099
2006-11-30,28.50583855,19.17815542,19.35596964,30.11400644,6.408115488,15.68533167,35.51367667,16.97124573,9.064939812,57.12950794,29.22662846,35.86257828,435.1255634,35.34935884,44.44925847,16.2713621,17.34822384,47.26173449,67.00094998,45.45129237,23.82082067,11.77958753,14.62483833,71.26157147,17.78299593,40.61918356,22.90073312,50.6378194,19.71473384,19.71327183,9.896481688,29.3579838,32.80930871
2006-12-31,29.82407641,20.44059839,18.76949108,31.80733632,5.919427714,15.7408825,35.70512835,17.48585536,9.745021504,56.99562809,26.8964675,34.93953906,488.7375254,36.89226517,44.06956193,17.24777488,16.3448162,47.34061161,67.23556304,44.9383808,25.3101949,10.90312247,15.29654292,75.31616262,17.83308887,39.1781056,23.59259392,50.11849003,20.013689,18.66244525,10.03569825,30.50884913,34.35047738
2007-01-31,30.6073174,21.37580197,17.71625336,31.82168657,6.408115488,15.52756732,36.87261955,17.35176694,10.8137213,55.11387239,25.58845894,33.17216938,478.9978727,39.17624685,43.40096584,19.06664186,16.55938136,47.89992208,67.7804708,47.18118542,24.52116437,11.01749987,16.07269672,76.86667549,16.63085816,39.13471899,23.31584794,55.84393606,22.17703724,19.43960257,10.44729504,29.22320459,35.13113168
2007-02-28,29.80667105,20.75428332,19.17687548,31.34812822,6.234710149,13.73216457,37.3519868,16.91688556,10.85788305,53.54204365,26.84922649,33.00044115,446.3303893,37.99165191,42.41870739,17.47058049,15.92385273,45.38866704,66.29561978,47.44628963,23.93355721,10.87356426,14.61323049,72.26948894,21.23940922,39.13471899,25.06001037,55.38267864,20.16382063,19.35660335,10.89328373,29.17908933,35.48087634
2007-03-31,29.96331925,21.04284555,18.86757411,32.32394544,6.218946027,13.93659162,36.47510753,17.52093265,11.96315117,56.35808027,27.56126937,35.45042992,454.9255943,37.21474224,42.5772664,18.38450775,16.11524519,43.46291237,67.54920415,49.36093115,24.24206768,11.94022995,14.93614917,73.29591164,22.25796579,36.52184437,25.35254666,53.96807558,19.79570729,18.15311469,10.96048851,30.53165792,36.58063927
2007-04-30,30.44196652,21.41293683,19.9323581,34.64151134,6.33717694,13.78549337,37.22869336,19.05036406,12.49672889,59.29363037,27.58731972,36.44974238,475.1287567,40.35683096,42.47712387,19.30732293,16.88081504,46.31908783,70.65657391,53.71120847,25.27043594,12.82569098,15.68035192,79.47777561,24.62903192,36.26960968,26.27192034,53.22524749,19.44407663,18.00392975,11.50423627,32.24627503,36.99530399
2007-05-31,30.84228969,24.41344003,22.73861121,36.27026508,6.573638767,12.80335474,37.15252561,19.34237961,12.87312202,62.39848969,31.29482802,39.51957275,487.6707116,40.14768807,42.78497691,20.27737207,17.72518981,45.93222545,76.70737402,58.11934401,25.7640527,15.57473262,17.00875383,83.21241325,29.32942004,35.38243937,27.45876594,51.16896113,18.17871408,18.19571595,11.66543877,33.70593049,35.59218751
2007-06-30,29.7109416,23.08985357,20.63637619,36.42094274,7.424901341,11.66122972,37.55058838,19.22056858,11.94330219,62.93116887,30.03258878,41.77045413,459.03158,37.52952898,41.24940882,21.11362134,16.48719911,44.73437225,73.32916876,57.91225039,26.43334728,15.68384095,16.63210761,82.15859751,32.57711273,34.05618537,27.37464692,45.9133481,16.09764917,15.76242851,10.72259031,31.05516201,33.3335226
2007-07-31,28.71883634,24.13606432,20.45701609,34.34733114,6.707633801,11.85676864,35.86467545,19.14708142,11.02197387,63.86898433,31.3557637,40.93331304,416.788861,34.3528423,40.00914228,19.17378206,15.15893825,43.92128401,78.87308575,58.5253811,26.76479991,16.93299642,17.1576852,86.37386047,31.35818437,36.40158063,25.98663886,42.24679278,15.15727492,14.01044856,10.15564875,29.87014545,31.02021256
2007-08-31,29.240997,23.7169961,18.85273962,35.33749862,6.15588954,12.2434024,34.22698207,19.76069926,11.31845447,64.58841443,30.19132576,40.91166284,424.3593008,34.7509325,42.75966535,19.67320475,16.20524046,45.15862747,73.99221813,56.27497621,26.8407578,17.79661009,18.39521539,91.41120514,35.08176004,36.84624664,24.79715235,45.69622017,17.20664726,15.23613527,10.10463067,30.7911094,33.81377767
2007-09-30,29.92850854,25.07613627,18.9631068,39.08291472,6.69186968,11.64345346,34.24267172,21.2451124,12.14455687,69.73409122,33.51682305,46.44045008,422.4583739,35.76567222,42.95717999,19.45048923,15.93776265,48.01621338,80.33550136,58.25057918,28.78188688,19.72303401,18.58952619,92.28074356,44.68290808,39.09122388,25.33391065,50.4848841,18.76214627,14.75678255,9.986265697,31.5398135,34.45907877
2007-10-31,30.1373728,26.33791824,17.06679612,42.87130982,6.991387993,11.85676864,35.4664648,22.83100996,12.51502547,69.30465699,34.40711366,50.04233892,379.2801771,36.98335988,41.25666699,20.43067627,16.05519193,47.62886797,75.43839489,55.67030909,28.61503536,24.41122246,19.295174,90.96468542,58.27479417,44.48341819,26.10374519,47.01836502,19.25424959,14.59134157,10.44103637,32.29510218,35.34406313
2007-11-30,28.84937651,24.70287491,15.48986408,43.05505727,5.919427714,10.39467085,37.57672338,23.08061177,12.27550142,67.44216833,32.0330483,50.56414173,305.6594837,35.89746548,39.41942934,20.18542641,15.69342605,49.8143266,71.06488574,53.6482405,26.61976929,23.41780972,19.10102752,82.69134391,57.73212058,43.42595383,24.00939767,44.1147239,19.18404965,13.54032244,11.22610182,31.93699117,36.90568603
2007-12-31,28.392466,24.97728778,13.13,43.37905634,5.304626966,9.097003522,37.45654609,22.80929379,11.40447453,70.8687388,33.17052339,55.98896054,270.2286847,34.34731189,35.7567678,18.06674007,15.01311339,49.04953623,67.16376601,54.14070001,25.99036968,25.45604077,18.87615599,84.98701537,78.76280919,42.76071799,23.03479747,42.81996605,19.94682352,12.20042671,10.77328427,28.93523569,37.61433488
2008-01-31,26.24631925,22.42618565,10.53,39.45424951,5.233688418,8.403729194,39.98622235,21.92843952,10.86648734,65.35445653,29.02311424,49.3057738,261.5086694,37.63421059,38.26130146,15.86841818,15.42922696,46.43159996,63.87699585,53.27449266,24.79146134,17.3956466,16.34836648,84.20868841,75.91586008,47.50704384,22.90674378,40.78819219,17.41762595,14.27270136,10.05632314,28.05980659,34.77973949
2008-02-29,28.50680988,20.97654038,7.11,40.11807833,5.146985749,7.989542224,39.07995204,21.72773855,10.383467,66.09716985,33.58898196,56.26530559,220.1054509,32.27490845,34.43950442,15.58579214,14.92434823,45.8631448,63.89574596,54.28009655,23.44878156,16.06681249,17.86279659,89.8611161,92.92241534,44.80986974,22.71934466,39.90563678,16.99672051,13.97261829,9.341221554,26.2036336,33.10040897
2008-03-31,27.60085449,21.05162161,6.69,41.34883068,4.508538818,7.777115859,41.71112036,22.76870224,10.87587883,64.2512197,34.49228879,53.38725427,198.8468477,34.10104103,33.41354328,14.68276748,14.02004526,48.01714337,57.39735025,58.75278251,26.18706716,18.44175005,17.10303941,90.87132362,85.65893813,39.74675946,19.49420079,43.54320199,19.69359563,15.32924387,9.080329126,25.94782817,33.6854219
2008-04-30,28.52440125,22.58522595,7.99,44.17362977,6.51058228,7.212719451,45.90756945,22.02059308,11.66801961,70.70065047,40.26292851,60.71277064,234.5872942,38.14361215,33.08742851,15.36137104,13.47076494,49.66040001,65.49333256,61.72837239,23.13745193,22.35499945,17.36149533,95.25941255,102.2814475,38.79038048,18.75600135,48.12209645,20.79447986,16.0198006,9.684835971,26.89526751,34.5535056
2008-05-31,29.55349621,22.57935661,9.36,43.98086133,5.359801392,8.083756427,45.90653924,21.41836521,11.87488982,67.73021266,42.68368447,67.07517131,205.7119752,34.42130792,29.9761173,15.93471306,13.1767017,49.74874601,64.18252352,62.30132748,21.7364686,24.25700573,17.62744272,102.5607716,104.6274671,41.70338802,19.68863283,45.1764298,20.20933798,15.67760549,10.9039772,29.51740597,35.28859291
2008-06-30,27.44253219,20.77746878,9.5,41.95173496,3.791271279,6.994960207,44.68215284,19.57266182,12.403331,67.24947771,46.62871829,65.7911603,157.5026361,27.46500174,21.45971749,14.35452651,11.89033981,47.95975904,50.96140444,55.65203285,19.09473008,21.51837372,16.58772166,93.92357453,120.8074888,45.86347012,16.85323742,40.16890555,18.76412846,14.18208613,10.3311,28.66119349,33.18808143
2008-07-31,26.6948991,20.22219853,8.14,44.61569252,3.783389218,6.528333255,46.60618861,19.39192158,12.14985108,61.37382835,39.38004812,57.715526,178.6470831,32.88742483,29.57790974,14.98938366,12.70707752,51.03830745,47.38666198,52.71676364,20.23941228,20.42729039,16.80909139,101.4117866,106.2053949,42.17047598,20.05029394,40.4270954,21.27702337,16.42460189,10.15086897,27.67520521,33.56999261
2008-08-31,28.45403578,20.8637959,8.72,46.57820935,3.515399149,6.914967015,47.15667189,19.60655062,11.90241384,61.3657915,38.68492038,58.10356645,181.5146125,31.15522967,27.99562642,15.14552307,13.22075776,52.83744963,51.14826701,53.63430224,20.10348127,21.78696785,17.60452161,96.83267538,89.15568606,39.65572282,19.73634346,42.61529209,21.65025383,15.93585101,10.33848401,28.47209984,33.73393916
2008-09-30,26.99395234,19.06375884,6.1,46.31547972,4.098671653,6.608326447,47.81129304,20.05127995,11.84208299,59.56339667,28.51626243,51.80956191,196.0434282,37.80070735,32.07684902,14.79775802,12.75723564,51.97470553,44.74303101,45.19446365,18.47150683,14.60689415,17.37972796,93.03827908,56.81440665,34.16340153,19.10156875,45.8611236,23.98742922,16.81688878,9.485624179,27.42514171,33.71459631
2008-10-31,22.78961568,17.9184967,3.13,43.48550633,1.726171331,5.835058927,44.55415369,16.70687206,11.8334643,56.84829978,17.42318103,40.84461418,132.0649316,33.64379782,22.15135546,14.80231541,12.25220408,46.01802017,40.89676871,29.25406098,14.13251366,13.82681455,14.38788898,73.95493165,32.91760903,23.21630537,12.59332112,27.13570156,17.88447252,12.9660606,7.499958171,24.13029667,31.68359653
2008-11-30,19.807879,19.71819741,2.79,44.48188234,2.120274374,3.968551121,44.61003598,17.92120186,11.95969484,61.80568028,15.49509783,39.81504162,80.20646759,25.82212458,14.89282276,14.91036151,11.58063011,44.29389225,33.52734359,31.39067957,12.43748127,11.9093866,13.26031147,65.29158068,25.38051731,29.65940303,9.248747554,25.05901351,12.58405884,9.92796037,8.551976838,25.42225873,30.54992823
2008-12-31,20.2635008,20.47310543,1.83,47.08643851,1.804991939,4.20408663,44.94772877,17.30942625,11.41921695,61.55892023,16.10094098,44.39302424,64.91983082,25.71609565,13.17843012,16.97415064,12.4828338,45.23905041,33.55880251,34.20887183,11.96064971,10.96866458,13.67126738,67.339944,28.93462599,35.99560209,8.7658784,32.8631264,16.90659478,9.636816743,8.346941044,24.758783,29.47007858
2009-01-31,18.46845291,18.29940956,2.43,43.92917129,1.473945383,4.195198498,37.77982483,16.33440887,9.728602096,58.975651,15.27729548,40.36738577,34.43462539,21.05833582,6.158669759,15.63082001,10.27666385,43.62093963,33.27567223,23.87724219,8.955721047,11.5829612,13.0911144,73.33300698,29.82942512,35.18194229,6.774981755,24.84086428,14.20957588,8.197234256,8.849609443,23.94667826,29.7449494
2009-02-28,14.97659358,17.47847856,3.29,39.93941442,1.576412174,4.066320578,39.47959623,15.61939612,8.97470246,52.62008632,14.52450121,38.38416682,14.54984171,18.86252346,3.697073791,13.44060702,8.867226989,38.12455003,24.97415468,19.04761525,6.476644994,11.47757977,10.93626046,74.02002877,36.05056393,36.81810602,4.373909777,19.45629246,11.3454751,5.527717218,6.924255184,18.58123411,26.85364113
2009-03-31,16.21794511,18.50157913,3.57,41.71280086,2.072982009,4.937357554,42.01252934,16.97883145,9.213506831,52.77507921,13.77645823,41.44213842,24.54073302,21.94161372,6.401082876,16.00315621,9.810855531,40.10702663,28.26273611,21.64044381,7.69434558,13.50938513,12.11557669,77.92894261,35.15453365,39.68837107,5.411655434,19.16062604,11.08465958,6.016895733,6.998060229,19.63016495,28.54819161
2009-04-30,19.55798447,18.85689975,4.36,40.73438075,4.713472401,6.426119733,40.64167905,16.63114207,9.387182737,51.66688005,18.00646318,41.91874163,29.58467815,27.2896499,8.381476552,14.21515021,9.623570477,39.92402879,31.81345085,27.89175436,9.627445261,16.17090877,13.59695724,83.01213919,33.8732941,35.68051948,9.731758443,27.00660314,13.63071584,7.306174523,7.138960771,20.95537826,27.53146132
2009-05-31,21.62988054,18.18565875,5.15,45.09140778,4.532185001,6.395011269,40.3279321,18.99156665,9.941063137,54.06964575,20.50050297,49.97631464,36.08360745,30.51479034,10.57774252,14.74821834,11.067627,42.43377922,35.96482934,27.79768436,10.25912744,17.45347787,12.98097502,85.93073599,45.85590663,43.3326786,11.06832971,26.05250232,14.74217416,7.980925497,6.916669903,21.437274,28.6818332
2009-06-30,20.83505834,19.09929233,4.81,44.30956958,4.784410949,6.172807959,39.27392503,18.69603863,9.614054481,54.50625717,18.50677765,49.24489973,28.80868659,28.20757449,12.40024457,15.03696358,10.92919059,43.69540717,34.08038455,25.90060607,8.994173561,18.30424014,14.63719313,84.42686726,37.13741615,36.3172039,11.65370478,25.52604142,13.44755361,7.49481458,7.572796692,23.05864088,29.57370646
2009-07-31,22.43363332,20.25215557,4,42.43668292,6.305648697,7.865997183,40.44144056,19.41676527,9.321926748,54.88049552,19.74950329,53.38293795,30.74866549,32.00929177,13.8939104,16.34222111,11.60680041,46.8417842,34.40916002,34.96415624,10.28344076,20.99789227,16.39820085,95.35012886,43.71819983,36.74373333,14.48819001,23.45675763,16.34775748,7.726755895,8.235758135,24.8312739,31.37772283
2009-08-31,23.25524728,19.60171215,3.66,43.73268654,5.990366262,8.439281724,41.46661826,18.99991256,9.453320579,54.24607417,21.27832406,54.69992661,48.49947238,35.99285434,16.52426531,16.63538883,12.29050725,46.8689115,40.20988178,35.95610348,10.66715124,21.61732945,17.00035187,95.89438331,40.67104312,35.71295387,17.69821338,24.89203054,18.38836611,9.456957694,8.605460857,25.06186031,31.89115486
2009-09-30,24.52339057,19.11545834,3.95,44.37810137,5.682965888,9.176996714,40.01565343,21.08707129,9.037356959,53.82246058,24.33859757,58.92374744,46.94748926,36.29100039,15.90462838,17.1615873,12.18011347,47.21786931,43.83662369,40.73332138,12.6766886,23.82005834,17.91026013,97.1616026,40.33540422,39.20176605,17.14297469,27.48881465,18.55623743,11.638195,8.62628052,25.70101742,32.4058604
2009-10-31,24.44301529,18.9881452,2.96,45.57561803,5.51744261,8.434837657,40.49659121,20.93392496,10.1276195,56.22293761,26.21424908,57.02976985,39.6725684,34.63454439,13.70505212,16.61290423,12.53337356,45.79101959,38.69604085,44.00570567,11.00910959,24.22487725,18.00510371,97.97392266,39.21101392,38.70306116,17.20466316,24.89203054,19.10504751,10.75600347,8.744258612,27.04677359,32.57056617
2009-11-30,26.98823245,20.18813951,3.71,49.60905111,7.007152114,9.732504989,44.46636575,22.62251771,9.997627093,59.22965191,26.34886522,60.72001985,39.86656629,35.23154875,14.89883924,19.28773422,13.49874421,49.11322814,42.79872763,46.66714773,12.36787768,25.69122128,18.61210257,103.0937631,46.92023319,47.76880351,19.64619556,25.17146935,20.53633994,11.19731376,9.349773577,29.33602187,34.8505399
2009-12-31,29.123199,21.25979218,3.66,48.97374152,7.882060871,10.24801667,43.78928308,22.543418,9.026001945,53.80138489,27.08680321,61.40320873,32.10665071,34.51016848,14.16529277,19.48244184,13.51360249,50.34027729,44.20330331,45.54822314,11.75657332,27.08199911,19.57241656,106.8062809,51.47007399,42.21260183,20.67289408,26.36724575,20.03769398,12.29684958,10.22345249,32.27902158,35.95790118
2010-01-31,26.68497769,19.15999312,3.28,48.96589819,8.544153984,9.683620261,43.77289795,21.45579696,9.421686395,50.83477384,26.29463349,59.13125226,32.20364966,32.3256612,14.27816363,18.79573399,13.86277199,49.12885934,49.48679439,42.0435516,12.49475869,24.68277241,17.88533581,99.8626487,46.11022366,38.2420654,17.68543747,25.18651056,18.6008063,11.77063114,9.828887822,31.1312243,34.53713576
2010-02-28,28.21112362,18.84087699,3.33,50.50748255,9.253539463,10.18135568,44.29722238,20.85068416,9.759729765,51.61922346,27.22183214,60.27100451,32.97964122,34.84098614,15.67023756,18.91147127,13.16417764,49.61638079,51.92979028,45.91471322,12.55760499,26.29652192,19.2988359,104.2228799,50.36002496,43.97034492,17.90613259,26.44385616,19.20741996,12.70865058,9.561070589,32.15313414,34.66651641
2010-03-31,31.52529852,20.20200499,3.8,52.77774841,9.907750515,10.78574868,45.80761412,21.93098553,9.565418403,53.19162442,27.20377454,64.06943735,39.28457262,37.10726902,16.79979653,20.84758812,12.8641394,51.34901631,59.69952616,50.582642,14.23090976,30.20077535,20.22639369,105.1162657,52.41271993,45.53296327,19.0189882,28.57950073,22.02379634,13.34408311,10.26135827,33.41471866,34.60290812
2010-04-30,33.26817523,19.11697869,4.25,55.83904766,10.26244325,11.5925986,44.19281333,21.31293048,9.81713994,53.81899652,27.67327214,67.19181826,42.38853886,35.38649008,16.78097322,19.76226425,12.5415983,50.64021087,59.55153119,55.14080069,14.74697572,33.55370398,19.77734111,105.7309807,44.10706759,50.13721933,20.6650833,31.31007486,21.73956504,15.51464104,10.26135827,36.08939457,35.57823519
2010-05-31,30.17976157,18.20412642,5.13,53.32933529,9.245657402,11.55243949,41.89537441,20.49550284,8.927924088,48.34155862,22.49326657,62.53098268,38.41158212,32.89331323,14.81393823,18.12256631,11.54364807,46.33486523,53.08057971,49.2048032,12.78436124,33.0126603,17.50924504,103.2041157,39.86110796,48.11671085,18.04481022,28.37176322,21.56359097,15.52991888,9.865379346,34.09649879,34.33211966
2010-06-30,28.4459153,18.53487,4.24,52.53182766,7.945117358,10.84296174,39.83209351,20.15535968,8.732778206,45.63104119,22.23961717,58.74627104,36.47160323,30.42506815,13.53305343,19.72322382,10.80843214,46.93888749,51.89788683,48.64602581,11.34612828,32.32511074,16.49844163,101.7375396,33.65358433,55.2955596,17.57873522,26.55751441,21.82755207,14.6132488,9.532187385,34.54599781,34.41816507
2010-07-31,30.4235837,20.91411673,4.57,55.61020712,10.06539173,11.08837857,42.41740933,22.16204852,9.393613124,47.71789974,27.0680147,59.34020612,39.76956735,33.52144454,13.2222735,19.70740728,11.36931852,46.16796435,56.35572922,56.87380522,12.68374396,33.06021046,17.55056037,105.7912219,41.13887361,50.06514062,18.79829795,29.13606378,24.00692316,16.27384809,10.30722086,34.96257967,36.78441392
2010-08-31,29.38508203,21.25236982,4.06,58.70646636,8.894905693,10.3079733,41.79368734,22.47270326,8.788408407,47.60649983,25.63590609,55.64714825,35.97690861,30.25917883,11.73429685,20.62476653,12.19109065,45.74241676,50.86468662,53.13114191,11.39333825,31.24173824,14.65723384,101.9558681,50.69467639,54.91939933,15.98393984,28.50337674,24.15208314,15.86526735,10.85711415,35.48520056,37.48568907
2010-09-30,29.89078719,23.45461336,4.63,59.87159606,9.647642506,11.46077972,44.61105198,23.71178951,9.648095596,49.76494036,30.0524429,59.91534443,37.9265874,31.67393692,12.34871867,21.68997892,13.15656986,49.70536903,55.36620722,64.15528308,12.8805685,36.46582981,16.07070222,111.0725261,50.78109759,56.3924973,16.9917251,30.85650795,24.67325245,16.28155716,11.53981301,35.20562456,38.64211603
2010-10-31,32.62249811,23.71704039,4.13,62.49112905,11.13735201,12.81095377,45.15285287,24.84632489,9.79954308,53.55026516,28.95285246,60.16786121,40.44855996,31.35628671,10.79034383,21.47395921,13.34430193,51.1333154,58.77771082,64.44750645,12.69825892,38.68012495,16.05924225,118.905731,63.22575051,54.64173516,19.74946932,32.97510781,24.69382493,17.48054853,12.15644424,35.84182461,39.73308486
2010-11-30,32.9701704,23.3738443,3.78,63.40741259,12.56400503,13.78582025,45.08616969,25.77359401,10.53857295,56.37180945,34.387192,67.46789168,40.7395568,31.16463255,10.32005109,20.19384242,12.6192843,49.8044422,53.38462541,69.36716343,12.54765535,39.9871117,16.01722234,117.6535854,58.48737613,52.81914689,19.60227984,32.18789791,22.87098765,17.34057972,11.61262684,34.14784616,38.81277256
2010-12-31,34.24200374,26.12671506,4.23,62.16031916,13.2339802,14.47511126,45.20235778,26.83440364,10.00605058,59.25685318,37.18957209,75.38019433,45.88050087,35.34769286,12.5836914,21.18593293,13.55605326,50.04719334,54.63196886,76.79584547,14.60995956,41.45345573,16.1130523,122.0616442,66.03720304,55.28388292,21.38430649,33.3894108,25.5518869,18.28925718,11.67949417,35.16663728,39.3877766
