Date,Asset_1,Asset_2,Asset_3,Asset_4,Asset_5,Asset_6,Asset_7,Asset_8,Asset_9,Asset_10,Asset_11,Asset_12,Asset_13,Asset_14,Asset_15,Asset_16,Asset_17,Asset_18,Asset_19,Asset_20,Asset_21,Asset_22,Asset_23,Asset_24,Asset_25,Asset_26,Asset_27,Asset_28,Asset_29,Asset_30
1998-01-31,2868.287732,8173.054126,3743.988191,552.8734948,794.2654605,1023.610809,506.6352096,5057.584162,2522.474423,740.5580377,713.5779971,325.774116,1031.718624,3358.750104,2578.018425,1368.222622,302.7624697,95.48323184,1878.03429,553.3183511,1499.959114,3045.922448,4432.157777,2673.270192,378.6519869,116.0366986,1730.709896,1252.645977,1818.363696,336.5919038
1998-02-28,2995.926536,8556.370364,3912.46766,584.7742955,844.3836111,1116.759392,565.506221,5333.222498,2726.794852,771.2171404,782.5096316,344.7015922,1145.826704,3408.123731,2896.661502,1534.051204,309.0296528,103.8666596,2006.304032,567.9812875,1539.258043,3371.226965,4862.520298,2831.527788,393.6844708,125.1107684,1921.434127,1395.447618,1978.92521,361.3650679
1998-03-31,3122.654229,9621.638474,3784.921214,582.4351983,889.3048192,1164.109991,589.596786,5525.751831,2878.950004,828.2100871,846.4406685,356.1801552,1177.222356,3738.030108,3075.675183,1533.744393,340.6433863,109.7455125,2102.807256,606.4336206,1690.259256,3648.678944,4758.462363,2904.014899,420.8880677,129.3270013,2059.393097,1489.500788,2092.515517,379.6862769
1998-04-30,3022.417028,9325.292009,3375.014247,632.6993559,903.7115572,1176.449556,605.5748589,5631.846266,2958.984815,840.2191334,827.0571772,369.0738768,1195.469302,3695.042762,3124.885986,1547.548093,353.1790629,110.7771203,2182.924212,591.2121367,1639.044401,3627.881474,5115.822887,2972.259249,408.0088928,132.0816664,2056.304007,1501.565744,2131.645557,397.8352809
1998-05-31,3055.059132,9593.860419,3394.926831,591.5106279,896.7529783,1162.214517,600.851375,5492.739663,2992.125445,817.9533263,810.0197994,342.3529281,1121.469752,3603.036197,3427.687438,1501.276405,310.1265351,108.9271424,2091.023103,586.0094699,1612.000168,3407.306281,4756.69212,2831.968612,388.3836651,127.2474774,2136.499864,1519.734689,2082.617709,384.2293143
1998-06-30,3047.421484,10237.60845,3582.326792,576.1313515,950.2891311,1204.86779,613.7696795,5832.190974,2891.290817,759.3878682,808.1567538,336.1221049,1055.303037,3838.31446,3508.238093,1465.996409,292.7284365,106.5089599,2062.585189,602.6521389,1663.745374,3865.588975,4975.975627,2634.863597,392.1509866,127.2729269,2276.654255,1523.230079,2155.717591,394.2961223
1998-07-31,2810.636835,9777.939834,3953.81408,562.4770385,924.5362956,1162.93839,551.2879262,5819.360154,2631.942031,686.2588165,761.0412151,314.744739,952.9386424,3758.861351,3471.752417,1387.565602,273.3205412,115.5835233,1915.522865,570.4705147,1727.466822,3673.082644,5158.096335,2459.118195,368.3082067,122.8947382,2219.054902,1458.797447,2134.375987,382.3883794
1998-08-31,2558.803774,7845.818923,3748.215748,437.8321268,828.3845209,1035.945518,429.1776505,5105.906599,2319.530512,584.3493822,609.8984298,256.7687581,770.2603046,3337.492994,2780.179335,1117.267822,219.1210779,87.04595136,1723.012817,583.3061012,1524.662217,3018.906625,4260.587572,2086.315877,306.8743978,101.2529748,1925.473939,1242.311906,1662.678894,312.7936944
1998-09-30,2670.623499,7451.958813,4215.24343,431.7900434,825.6508519,983.0087023,440.0358451,5718.615391,2335.303319,552.5023409,601.4208416,279.6982082,782.3533914,3335.824247,2850.239855,1183.298351,297.1500937,91.57234083,1950.278207,629.8539281,1677.433371,3467.51615,4823.837249,2190.631671,312.2446997,112.1072937,1916.616758,1255.23195,1696.930079,337.7859106
1998-10-31,2916.320861,8626.387522,4671.332769,461.8426304,886.5013197,1165.258516,470.222304,5938.782084,2374.536415,569.1879116,668.8401179,302.5495518,885.7805098,3672.742496,3189.703421,1351.918366,300.8941849,94.28288212,1974.266629,618.768499,1791.834327,3504.965324,5319.727719,2401.370437,337.5989694,116.4570567,2152.552281,1387.282351,1867.471552,363.6265327
1998-11-30,3042.889187,9125.855359,5098.759718,519.8962491,960.6128301,1177.959833,486.0217735,6305.798816,2480.678193,624.4560578,690.7780738,296.347286,920.0602155,3818.183099,3343.128156,1475.88928,299.3596245,100.0435662,1980.979136,627.1218737,1857.594647,3943.786983,5865.531783,2554.818008,347.6594187,119.4267117,2392.13135,1438.889254,1986.42949,361.3720482
1998-12-31,2992.985804,9097.565208,4943.757422,503.8834446,1051.390743,1241.569664,504.4906008,6622.349917,2367.063131,659.3631514,721.6558537,293.9765077,917.6680589,4276.365071,3483.873851,1395.158136,294.2405749,122.6634165,1947.896784,644.8694228,2123.6022,4532.59438,6692.571764,2550.985781,360.8009447,124.0007547,2638.999306,1540.043169,2050.193876,357.7221905
1999-01-31,2879.551642,8947.455382,4340.124641,545.1514987,1041.087113,1215.620858,539.6535957,6638.243557,2243.739142,608.9218703,795.9142411,305.2064103,965.4785648,4387.550563,3740.983742,1397.390389,286.0312629,146.1657272,1826.153235,604.5005969,2310.266833,5173.049965,7577.329751,2481.598968,363.9038328,122.8227476,2734.003281,1570.844032,2060.854885,335.2930092
1999-02-28,2771.568455,8827.55948,3647.006736,572.6816494,1039.421374,1200.182474,550.1768408,6653.511517,2268.869021,557.7724332,735.106393,288.7557847,934.5832507,4188.355767,3560.294227,1447.696443,282.427269,155.3449348,1761.872641,581.6504743,2242.807042,4685.748659,6648.349124,2440.652585,359.937281,114.1146148,2705.296246,1681.588536,2074.662612,338.0424119
1999-03-31,2680.106696,8681.904748,3321.329034,543.9902988,1069.87642,1259.591506,558.3744758,6823.176061,2348.05255,521.2941161,776.3458617,281.6235169,953.5552907,4574.522169,3511.518196,1511.684626,282.3142981,201.6843289,2022.982167,571.8205813,2228.004515,5225.078329,6989.409434,2477.99457,370.8073869,109.8353167,2806.744855,1738.594388,2138.354755,330.7745
1999-04-30,2706.639753,9118.604557,3323.653965,570.5914244,1131.929252,1312.872227,606.3946807,6445.172107,2865.798137,568.7318807,788.2239534,368.1664236,1108.794092,4442.318478,3880.92991,1730.274223,339.454712,247.9708824,2338.162788,612.877299,2413.597291,5127.891872,7438.129519,2976.319277,414.2289319,115.2721649,2797.201923,1729.901416,2273.71261,388.3623405
1999-05-31,2811.657375,9061.157348,3654.6899,538.9236003,1115.403085,1273.354773,590.9316163,6313.046079,2699.295265,582.3245726,783.1004977,340.9957415,1089.390195,4328.595125,3647.29793,1696.533876,304.5927131,217.5944493,2275.500026,654.0626535,2438.457344,5017.129408,7462.675347,2859.945194,394.1388287,118.8801836,2701.257897,1609.500277,2192.768442,388.0128144
1999-06-30,2831.057811,8670.621467,3832.307829,568.3488289,1160.35383,1290.290391,600.327429,6596.501848,2767.047576,603.1135599,721.9403488,371.310263,1191.574996,4784.829051,3600.977246,1813.255406,330.1480417,167.4171693,2263.894975,626.0033657,2581.107098,5461.14536,8441.032085,2962.045237,397.8831476,125.8108984,2942.480227,1668.729887,2254.823788,400.7396347
1999-07-31,2720.646556,8693.165082,3568.64505,531.0083109,1155.480344,1276.613313,540.9550463,6303.617166,2766.770871,580.3761787,716.8145723,367.0030639,1188.953531,4646.069009,3340.986689,1813.436732,301.5242065,149.5872407,2311.663159,622.1847452,2539.551274,5105.078683,8641.084545,2972.116191,388.7716235,125.2824926,2759.752205,1625.509783,2124.945938,329.5682755
1999-08-31,2658.34375,8358.478227,3588.272598,521.0784554,1046.402999,1310.060582,480.8008451,6538.111724,2606.851515,530.9281282,702.2632365,365.3148498,1186.93231,4753.85781,3482.978623,1771.183656,303.4539614,166.7149798,2348.187437,626.0422906,2347.307242,5178.081308,9326.32255,2857.392506,356.6590874,119.0810092,2586.715742,1558.863882,2013.598771,302.6425474
1999-09-30,2532.869925,7109.72158,3340.322961,504.9250233,1060.320159,1182.198669,503.3984849,6074.559603,2464.778107,458.7749956,622.4159065,355.9262582,1183.964979,4979.666056,3247.877566,1662.964334,321.4791267,148.342989,2262.478596,599.0598679,2451.762415,5334.977172,9080.107634,2752.240462,334.0112354,112.5315537,2659.919797,1586.299887,1907.683476,282.2141755
1999-10-31,2753.229609,8276.426891,2507.580447,511.7920036,1167.942655,1318.506176,504.6569811,6729.397128,2519.989137,470.565513,625.9636772,358.8092609,1117.66294,5599.136513,3337.843775,1663.463224,308.3306305,184.5831812,2207.04787,612.059467,2685.415373,5489.158012,9389.739305,2879.393971,359.7635016,104.5643197,2826.962761,1515.075022,2175.140699,258.5081847
1999-11-30,2568.212579,9008.890671,2595.847279,545.6726343,1073.456094,1320.088383,452.3745178,6830.338085,2501.593216,480.5885584,643.2402747,384.8588132,1118.780603,5406.526217,3238.042246,1590.769881,311.2906045,181.8698085,2294.888376,566.4610367,2800.619692,6052.345624,10736.22792,2866.436698,341.0917759,108.9978468,2943.999019,1587.495608,2100.098345,255.0700259
1999-12-31,2422.594926,8213.405624,2332.36878,584.4153913,1210.429092,1375.136069,470.1075989,6445.107017,2667.699006,492.8916255,660.8007342,469.7201815,1200.787221,6353.208958,3331.621667,1645.492365,332.147075,217.7527217,2289.839621,553.2058485,2917.685595,7494.014352,12653.71823,3057.341382,340.5801382,115.4505194,3183.934939,1471.925927,2080.77744,279.0976223
2000-01-31,2221.761806,8026.139976,2131.318591,597.7985038,1199.293144,1285.614711,416.6093542,6932.357108,2418.802689,455.2347053,596.3726626,456.8028765,1227.925013,5559.693159,3311.631937,1492.461575,311.2882387,305.9861245,2258.239834,585.0151847,2799.811097,6764.846755,12572.73443,2788.906809,307.918503,125.817976,2721.309192,1363.150601,1988.807077,267.5988003
2000-02-29,2068.682418,7091.897283,2045.852716,587.2174703,1190.778163,1136.869089,363.3666787,6732.705223,2242.471973,428.6489985,560.8288519,488.0481933,1267.218613,5519.663368,3041.402771,1387.840018,301.8873339,295.4296032,2131.55258,542.5430823,2699.297879,7278.298624,15727.2335,2470.413651,291.444863,127.2145555,2614.361741,1199.163584,1819.957356,265.9664476
2000-03-31,2269.137744,7101.116749,2150.395789,648.9927481,1344.74578,974.7515565,454.4263684,6751.556797,2515.380812,451.58172,625.8849987,505.1786849,1417.384019,6451.934511,3334.289857,1526.762804,312.2722582,274.0405,2428.051543,573.8478182,2903.634728,7474.084857,16444.39535,2676.940233,328.9538169,135.6234377,2989.784087,1390.789925,2123.708239,265.5409013
2000-04-30,2180.641372,7362.437846,2231.89579,663.2705886,1246.041439,1016.568398,473.9667022,7106.013529,2421.557107,480.8442154,635.1480967,500.884666,1437.794348,6488.710538,3726.735774,1604.93306,297.6891437,232.0300913,2403.528223,617.4602524,2674.247585,6237.123813,15408.39844,2647.761584,340.4014097,134.1722669,2822.356178,1443.9181,2033.450639,287.2887011
2000-05-31,2521.911747,8236.359218,2667.338659,671.1635086,1172.151182,1044.930657,450.0787805,7385.990462,2419.13555,465.0725251,593.7999556,476.2912289,1335.71095,6515.314251,3153.936485,1593.859022,300.725573,202.7478938,2664.551388,641.5412022,2395.858411,5680.772369,13613.32002,2611.48725,328.0448386,136.7617916,2736.55655,1383.129148,2136.343241,302.5437311
2000-06-30,2580.924482,8734.658951,2746.291883,672.3716029,1170.979031,1018.493911,419.608447,8236.856564,2262.375567,419.1233597,590.0590159,549.4019326,1350.136628,6565.482171,2770.733202,1428.575841,286.1704552,232.7545821,2500.415022,611.003841,2496.005293,6320.427338,15447.03423,2470.728088,321.6479642,133.8624417,2677.99424,1331.123492,2050.675877,307.4146852
2000-07-31,2558.212346,9308.526044,2625.729669,664.7065666,1157.04438,991.6056717,444.7010321,7729.466199,2261.470616,439.4508426,567.6957792,516.4378166,1338.390439,6528.715471,2898.18693,1528.719008,267.5121416,259.2420535,2434.404066,638.0713111,2311.051301,5824.273792,14931.10329,2581.910852,342.9088947,139.1232356,2622.024161,1303.036786,2233.18603,303.3568114
2000-08-31,2490.163898,8300.412673,3125.406025,702.6613116,1189.673032,1026.31187,455.9519683,8006.181089,2303.760117,423.4108868,603.6876916,643.4815195,1449.075329,6974.626737,3042.22682,1685.106962,281.4762754,305.2834422,2651.066028,712.8532688,2288.865208,6453.877789,16851.24317,2635.872788,330.6670471,152.8964359,2483.843487,1293.26401,2460.971006,342.8842039
2000-09-30,2612.181929,8753.615205,3152.597058,644.5512211,1181.702223,1008.556675,450.3437591,8304.011026,2193.870759,446.9101911,588.4747618,565.6846038,1245.335337,6210.90511,2889.507034,1810.310409,265.3758324,263.3985539,2768.508253,781.5010386,2195.708394,5863.993359,13838.24089,2481.67423,326.3353088,158.171363,2547.181496,1314.990846,2517.327242,338.975324
2000-10-31,2770.741372,9540.565212,3871.389187,612.4525703,1160.667923,1109.412342,469.5734376,8519.915312,2301.15104,433.3688123,619.0754494,497.519609,1244.71267,5549.443715,2952.787238,2066.650363,251.8151274,282.2578904,2683.238199,763.9954153,2186.486419,5450.581827,12911.07875,2746.717038,351.430494,153.9323705,2503.115256,1372.324447,2509.271794,321.4502997
2000-11-30,2893.762289,9941.268951,4028.954727,525.0555885,1099.500723,1111.298343,488.6850765,8587.222643,2281.821371,431.3319789,607.8701837,419.6080383,1136.049254,5022.246562,2562.724043,2051.357151,261.963277,308.3385195,2603.2777,787.6792732,1847.362375,4397.529418,9701.384573,2743.970321,354.4176532,143.4957557,2485.59345,1443.959783,2376.782244,295.3806804
2000-12-31,3053.208591,9685.778339,4712.265448,548.5255733,1213.958749,1146.304241,566.1416611,8890.351603,2560.203578,459.5842235,679.3557173,427.4966694,1223.865861,5326.594704,2600.652359,2052.793101,277.1571471,444.1308035,2801.647461,839.5085694,1766.447903,4111.250253,8907.811315,3057.057335,362.3211669,161.6336193,2592.722527,1479.625589,2617.074928,292.7222543
2001-01-31,2925.889793,9225.703868,4715.564034,635.5765818,1248.07099,1100.795963,586.7492176,8095.554169,2454.46717,522.0417194,667.3311212,452.7617226,1358.980652,5514.623497,2987.889496,1936.810291,281.53623,433.1163595,2706.671612,749.0934964,2020.639757,4861.553424,10164.70349,2930.189455,382.828545,159.1606249,2850.698419,1422.068154,2604.251261,283.0331477
2001-02-28,2963.92636,8649.097376,5162.127948,613.7763051,1249.693482,1088.907366,518.0995591,8055.076399,2429.186158,513.8978686,672.0691721,346.8154795,1223.762077,4722.172101,2964.583958,2001.887116,288.6027894,533.1229269,2706.942279,795.8369306,1820.798485,4089.53874,6943.508955,3001.979097,357.293881,151.6323273,2673.670047,1421.214913,2466.48637,286.9673084
2001-03-31,2864.338434,7836.947133,5154.900969,564.7969559,1167.463651,992.4301737,511.8823644,7375.227951,2309.913118,492.5197173,667.5663087,317.6482977,1120.476558,4160.705838,2896.991443,1816.312181,281.3299991,633.8831601,2695.843816,808.8886563,1717.195051,3568.531505,5984.610368,2819.15857,353.1850014,142.5343877,2619.394545,1348.164467,2391.505184,264.9856126
2001-04-30,2814.785379,7664.534296,5447.183854,639.6325526,1224.902862,1009.996188,546.9974946,7669.499546,2457.978549,520.3470813,678.1138563,360.0225806,1313.758764,4612.558492,3104.70573,2045.89404,301.867089,687.3828989,2974.324482,853.0539769,1760.296647,4237.274309,6934.368034,2977.877197,364.1690549,153.9941525,2749.840393,1439.974467,2486.44794,298.8242753
2001-05-31,2888.251278,8025.533861,5569.745491,704.9390362,1265.569637,1064.333983,567.0176029,7901.885382,2521.640193,531.9508212,693.2357953,360.8866348,1344.763471,4794.293296,2971.824325,2094.995497,331.9330511,594.0363012,2979.380834,853.1392823,1737.76485,4294.053785,6478.086617,3029.990048,380.9208315,153.5629688,2794.937776,1501.605374,2581.927541,302.6791085
2001-06-30,2863.123492,7629.072488,5537.997941,695.4223592,1275.567638,1073.380822,553.1256716,7676.681649,2461.120829,552.0585623,695.7314442,335.5163043,1282.231969,4417.941273,3099.612771,1809.238111,318.1246361,495.7232933,2750.862324,800.074019,1685.631904,4468.821774,6381.563127,2895.155491,369.0741936,150.5684909,2725.064331,1443.793567,2600.001033,300.4392831
2001-07-31,2959.610753,7690.105068,5029.055931,652.9320531,1270.082697,1120.716916,556.3891131,7853.245327,2378.181057,601.2469802,691.6266287,328.2356005,1249.919724,4205.438297,3215.848249,1870.39036,300.3732815,418.1425979,2683.191111,770.7913099,1674.33817,4051.880702,6100.774349,3056.415652,368.40986,150.8395142,2872.762818,1501.689689,2581.541026,273.2795719
2001-08-31,3054.91022,8159.201477,5263.409937,658.2208027,1216.23119,1131.812013,537.1380498,7609.009397,2354.637064,585.9151822,696.7446657,308.1147582,1183.299003,4095.676358,2758.876213,1765.46146,307.5522029,448.7088218,2584.986316,774.0286334,1519.629323,3556.74088,5418.097699,3005.984794,352.4208721,144.5193386,2630.876189,1519.409627,2434.651342,259.0143782
2001-09-30,3068.657316,7896.47519,5417.101507,552.0497872,1116.743479,1072.618245,446.3080056,7564.116241,2128.82737,481.4465052,599.2004125,240.3603229,949.0058001,3544.39832,2268.072135,1339.279064,301.0628514,377.9025698,2440.485581,724.5682037,1482.398405,3096.142936,4092.289192,2748.371897,299.5577413,132.842176,2368.314745,1322.038317,2290.519982,230.0565707
2001-10-31,3107.015532,8002.287957,5264.339245,597.5386897,1116.966828,1085.060617,480.1381524,7653.372813,2201.633266,508.3593648,638.9873199,246.1770427,1049.980017,3638.679315,2215.679669,1396.600208,288.8999122,488.665813,2552.991966,734.7846154,1343.201195,3421.547559,4889.467127,2774.756267,309.2933679,122.4273494,2451.916256,1359.848613,2258.910807,228.1010899
2001-11-30,3125.657625,8003.088186,5326.984882,659.5034518,1223.860553,1150.27276,526.4714841,8039.102803,2442.932272,544.3512079,684.2276222,284.9499269,1131.563465,4000.727907,2610.956921,1509.305845,300.3114587,418.640002,2450.10639,722.8076261,1425.002148,3827.343099,5884.473687,3038.080637,345.2641866,119.1707819,2774.098052,1439.535741,2420.874711,241.2169026
2001-12-31,3207.237289,8132.738215,5235.360742,689.9725113,1267.674761,1170.287506,564.2721366,7807.576642,2418.258656,613.374941,745.9449537,277.5127338,1205.228246,4214.366778,2504.690975,1587.336957,311.7232942,460.2946822,2600.297912,750.6357197,1464.047206,3947.138938,5650.860082,3112.209804,350.7538871,121.613783,2912.248135,1498.844614,2490.595903,251.8304463
2002-01-31,3284.531708,7826.947258,5677.748724,720.12431,1274.77374,1201.183096,594.9121137,7623.317833,2386.821293,635.2110889,751.0919739,276.9577084,1229.814902,4260.724812,2584.590617,1673.211886,318.1136217,417.7634535,2524.369213,720.0848459,1359.514236,3680.312346,5839.033723,3114.699572,374.114096,126.1986226,2977.482493,1593.271825,2457.470978,235.4866503
2002-02-28,3347.266264,8464.060765,5963.90726,734.5988087,1364.772766,1231.573028,589.0819749,7584.438912,2498.285848,677.1350208,784.0649115,276.9577084,1277.408739,4236.864753,2730.361528,1812.255794,331.9197529,414.8391093,2656.646159,718.2846338,1327.021846,3377.054609,4858.076057,3276.35248,381.3719095,122.5136228,2990.285668,1573.037272,2429.947303,241.7505952
2002-03-31,3385.759826,9166.577808,6058.136995,791.8240558,1433.011404,1288.348545,618.1237163,7619.327331,2627.447226,690.6777212,798.4132994,293.6305624,1403.488982,4460.147526,2946.060088,1868.435723,359.1371726,475.6960067,2863.067566,790.4004111,1331.135613,3515.851553,5323.965551,3340.241353,393.3469875,128.5535444,3036.037038,1656.880159,2587.893877,240.469317
2002-04-30,3460.246542,9627.656672,6257.449702,826.8226791,1403.204767,1290.281068,627.2101349,7041.020387,2493.972907,750.7666829,833.1442779,272.9296078,1368.401757,4403.503652,2990.840202,1805.843127,361.4356505,441.7313118,2737.092593,785.9741688,1161.948277,2987.06748,4883.6736,3418.403001,374.9776831,130.0704762,2969.547827,1722.658301,2553.216099,211.1561073
2002-05-31,3547.790779,9579.518389,6540.912173,795.1553705,1397.451627,1288.08759,616.1085155,6884.005632,2538.365625,756.6226631,812.315671,273.7211036,1309.013121,4505.224586,3019.851352,1815.955848,389.5192006,466.2032265,2719.84891,735.12164,1196.92292,2885.507185,4733.256453,3430.025571,374.4152166,125.0237417,2931.83457,1723.51963,2547.854346,208.6011184
2002-06-30,3435.325812,9553.653689,5098.641039,743.8678491,1338.618914,1249.960197,605.3266165,6223.141092,2511.458949,726.8873924,793.7948737,259.2686293,1211.753446,4174.090579,2734.777384,1809.055216,354.6182802,436.6925622,2709.241499,695.7191201,1024.56602,2683.233132,3846.717519,3338.443889,373.9284768,117.8598813,2781.138273,1650.959454,2428.105191,199.0471872
2002-07-31,3121.680565,8858.1477,5306.155729,631.841351,1267.939835,1217.461232,545.4598142,6064.450994,2278.646705,563.1923516,706.5568171,206.5074633,1039.199755,3806.770608,2381.444146,1659.808161,319.7593032,304.8114084,2390.363774,610.1456684,904.9991651,2409.275029,3498.589584,3141.141855,354.9329102,106.262469,2448.514135,1493.623018,2249.63946,208.6213569
2002-08-31,3123.553573,9069.85743,5779.46482,665.8344157,1310.035438,1238.036327,534.3324339,6104.47637,2321.713127,546.8597734,696.9476443,196.2853438,1032.237117,3782.787953,2338.578151,1499.802654,342.8779009,334.7438888,2402.076557,630.768592,907.9856623,2463.24279,3380.687115,3121.038547,347.834252,111.1717951,2496.994715,1438.060242,2295.082177,200.4642618
2002-09-30,2970.499448,8568.294315,4550.172653,634.3404479,1262.743158,1205.971186,504.4098176,5746.754055,2063.306456,505.4078026,635.8253359,159.9921838,931.5939979,3439.310807,2023.103959,1357.621362,316.4763025,307.4957362,2206.787733,562.2671229,823.5429957,2114.693935,2778.924809,2800.819992,330.164272,104.3236125,2260.029917,1245.647781,2046.065761,171.1363403
2002-10-31,3209.327604,8534.021137,4773.131113,703.2932545,1333.709324,1242.994501,549.6553783,6073.744361,2181.121255,525.0176254,655.1544262,170.6476632,1022.424413,3636.383317,1833.134497,1356.263741,290.0188836,320.2875588,2279.170371,558.4437064,999.4517796,2510.776109,3206.879229,2912.012546,338.2863131,110.0301141,2405.575843,1242.658227,2201.157545,173.070181
2002-11-30,3191.676302,8272.88009,4458.581773,766.6599768,1320.37223,1218.134611,575.8739398,6298.472902,2386.582877,582.0870412,681.0985414,201.842056,1146.853464,4060.74925,2160.165691,1452.965346,303.2147428,353.3092062,2349.824652,567.4904945,1116.987309,2781.186696,3893.79276,3133.907902,353.069425,106.4321294,2475.337543,1313.614011,2278.638291,183.4197778
2002-12-31,3214.018036,8008.147928,4858.962416,660.784234,1306.376285,1217.647357,548.5199277,6042.754902,2284.198472,555.0199938,670.8139535,180.8504822,1046.274415,3906.846853,1965.102729,1412.282316,334.0213607,396.094951,2365.568477,589.3388785,1015.67656,2545.342064,3257.547023,2973.138426,348.8325919,103.6542508,2276.815472,1243.335662,2176.555295,170.5620514
2003-01-31,3024.390972,7539.671274,4555.277265,608.8465932,1321.007699,1188.058527,527.1825025,6006.498373,2146.461304,533.8182301,645.792593,171.6994478,985.2766166,3710.332456,1915.18912,1363.27612,330.3137236,339.69103,2311.160402,570.6568361,979.8231774,2489.090004,3227.903345,2932.40643,330.8328301,101.1769142,2160.925564,1170.103191,2147.389454,161.7951619
2003-02-28,2867.72752,7477.092002,4611.762703,598.1917778,1257.335128,1154.43647,514.7937137,5889.972305,2056.095283,512.3587372,644.9530626,175.6141952,1005.967426,3696.233193,1793.957649,1246.170701,305.7714139,389.0821058,2354.610218,548.2870881,916.7225648,2448.766746,3339.911591,2885.194686,319.2205978,97.70654605,2149.904844,1115.810403,2081.894076,164.335346
2003-03-31,2851.668246,7551.862922,3704.167803,599.7470764,1229.422288,1229.359397,547.6375526,6113.202255,2126.619351,507.6962727,653.8534149,169.9067339,985.5462868,3563.908045,1725.069675,1178.005164,292.5009346,375.4253238,2383.336462,572.1375764,911.2222294,2459.051567,3263.093625,2907.987724,329.6271893,97.00305892,2267.71963,1173.38622,2082.102266,172.6342809
2003-04-30,2989.688989,7718.003907,3804.550751,686.5904531,1329.620205,1272.018168,586.8484014,6377.292592,2338.855962,567.858281,704.6578252,187.5090715,1071.584478,3944.889815,2054.040462,1284.968033,311.7767461,383.9474787,2369.036444,614.7046121,1012.823508,2663.398752,3614.202498,2998.135344,364.1721187,102.5419336,2487.461662,1279.460334,2316.13056,196.2506506
2003-05-31,3142.163127,8505.240305,5039.888379,731.6307868,1416.17848,1308.397888,611.7307736,6626.644733,2358.736238,591.7651146,785.2706804,211.9227526,1136.30818,4217.087212,2130.450767,1430.811904,348.2858031,481.6237173,2576.564036,676.8512484,1075.213436,2820.539278,4117.660907,3078.485371,378.8846723,109.5147851,2549.648203,1377.211104,2447.918389,194.3077691
2003-06-30,3164.472485,8574.132751,5589.740201,768.3586523,1393.944478,1275.426261,607.2039659,6898.999831,2333.026013,580.6399305,781.1872729,216.6062454,1164.147731,4213.713542,2199.690417,1522.670028,366.9539222,485.0432457,2544.614642,681.3184666,1096.395141,2849.308779,4121.778567,3118.505681,380.7412072,114.4429504,2620.528423,1472.651833,2462.116316,195.6873543
2003-07-31,3116.372504,8418.083535,4958.099559,763.9021721,1377.774722,1287.542811,625.1164829,6941.77363,2516.868463,658.8521291,782.7496474,231.5520764,1275.207424,4535.641257,2333.651564,1588.14484,407.539026,424.1703183,2478.454661,645.5492471,1078.304621,2925.385323,4473.778457,3266.32285,384.129804,113.4816296,2733.735251,1505.344704,2573.403973,196.1570039
2003-08-31,3139.745297,8247.19644,5083.539478,801.3333786,1390.174695,1301.190764,660.2480292,6766.146757,2559.40354,700.6892393,826.5053527,242.3192479,1374.291041,4838.622093,2529.91166,1714.878798,442.3428588,455.9830922,2633.605923,657.8792378,1092.753903,3034.502196,4842.417802,3384.89037,389.2003174,117.0789973,2950.79383,1522.204565,2554.103443,203.1794247
2003-09-30,3191.23712,8119.364895,5495.306175,779.0563106,1389.757642,1328.906128,654.7019458,6782.385509,2405.583387,679.9488378,826.6706538,234.2984808,1268.195773,4542.498421,2402.910095,1598.610015,446.3681788,445.3130879,2572.769626,683.536528,1031.013307,3054.52991,4720.873115,3313.130694,386.320235,117.6761002,2779.057629,1549.147586,2570.960526,202.73243
2003-10-31,3304.526038,8582.168694,5832.717974,811.3871475,1495.101271,1387.776669,730.5819013,6831.218685,2564.833007,702.5231393,919.3404341,279.4009384,1423.422935,4996.294013,2621.094331,1775.895866,508.5472661,488.7756452,2610.332063,694.3364052,1099.678794,3149.831243,5341.195842,3573.874079,425.2226827,123.3127854,3053.072711,1655.264195,2752.984531,200.9078381
2003-11-30,3405.314082,8783.849658,6508.729988,849.4412048,1526.797418,1375.84179,755.7139187,6942.56755,2638.187231,696.6921972,963.560709,289.2917316,1476.943637,5363.521623,2720.958025,1770.568179,565.860543,496.547178,2625.994055,700.8631674,1092.750817,3183.849421,5505.704674,3608.540658,422.2886462,128.7755417,3038.72327,1718.164235,2772.255423,200.9681104
2003-12-31,3464.226016,9366.21889,6877.774978,898.284074,1570.463825,1407.623735,762.515344,7336.905387,2890.661749,705.0525036,1000.176016,320.7088137,1534.544439,5656.369903,3143.250711,1963.914224,591.0979232,628.0328707,2979.190256,741.5833174,1173.505103,3340.494812,5505.154104,3933.309317,428.9185779,133.0766448,2940.268636,1711.978843,2890.353504,217.4876891
2004-01-31,3503.37177,9094.598543,7018.769365,900.3501274,1591.822133,1439.154507,752.2976384,7559.94731,2834.871978,713.0901021,979.2723372,320.1956796,1513.828089,5632.047513,3037.951812,2011.440948,532.3427896,581.6840449,2995.277883,755.8217171,1190.168875,3464.761219,5777.108717,3795.643491,411.5044837,137.0024059,2934.388098,1719.51155,2986.024205,230.6456943
2004-02-29,3714.975425,9330.148645,7286.886355,910.7041539,1608.695447,1482.041311,795.4795228,7628.742831,2910.563059,787.4653998,1046.058711,340.8483009,1522.608292,5491.246325,2993.29392,1996.958573,554.8608896,623.0417805,3135.15736,771.3916445,1180.766541,3370.86619,5618.815938,3926.593191,411.8336872,140.0986602,3132.459295,1843.144431,3069.33428,226.1019741
